shipment_id,created_at,origin_hub,destination_region,route_id,carrier,service_level,customer_segment,weight_kg,distance_km,promised_at,delivered_at,delay_hours,delivery_status,freight_revenue,operational_cost,contribution_margin,margin_pct
SHP-00679,2026-07-15 19:00:00,HUB-SP,Nordeste,R-SP-BH,ViaCargo,Same Day,Enterprise,12.43,417.8,2026-07-16 07:00:00,2026-07-15 23:00:00.000000000,-8.0,No prazo,77.91,48.92,28.99,37.21
SHP-00680,2026-07-23 01:00:00,HUB-RJ,Nordeste,R-RJ-NE,RotaSul,D+1,B2C,2.42,639.6,2026-07-24 07:00:00,2026-07-24 11:51:56.153723115,4.87,Atraso leve,54.21,28.13,26.08,48.11
SHP-00681,2026-07-20 17:00:00,HUB-PR,Nordeste,R-RJ-NE,Atlas Express,Same Day,B2C,2.78,31.0,2026-07-21 05:00:00,2026-07-21 07:05:57.187129567,2.1,Atraso leve,38.88,22.05,16.83,43.29
SHP-00682,2026-06-14 12:00:00,HUB-SP,Sul,R-RJ-NE,RotaSul,Econômico,B2C,20.47,403.1,2026-06-18 12:00:00,2026-06-18 16:47:06.969150352,4.79,Atraso leve,81.74,61.7,20.04,24.52
SHP-00683,2026-06-02 02:00:00,HUB-RJ,Nordeste,R-SP-PR,ViaCargo,Same Day,SMB,14.08,334.5,2026-06-02 14:00:00,2026-06-02 22:36:08.616735703,8.6,Atraso crítico,76.64,54.44,22.2,28.97
SHP-00684,2026-07-09 18:00:00,HUB-PR,Sul,R-SP-BH,RotaSul,D+2,SMB,3.1,1128.4,2026-07-12 00:00:00,2026-07-12 03:16:24.601063879,3.27,Atraso leve,101.81,62.23,39.58,38.88
SHP-00685,2026-07-06 21:00:00,HUB-PR,Centro-Oeste,R-SP-BH,Atlas Express,D+1,Enterprise,1.91,55.7,2026-07-08 03:00:00,2026-07-08 01:43:34.952414043,-1.27,No prazo,43.62,25.55,18.07,41.43
SHP-00686,2026-06-07 05:00:00,HUB-BH,Sul,R-BH-GO,Nexo Log,D+2,B2C,9.17,965.7,2026-06-09 11:00:00,2026-06-09 09:01:18.986168456,-1.98,No prazo,108.5,81.15,27.35,25.21
SHP-00687,2026-07-14 05:00:00,HUB-GO,Nordeste,R-PR-CO,ViaCargo,D+1,B2C,17.23,1292.9,2026-07-15 11:00:00,2026-07-16 01:50:25.462401927,14.84,Atraso crítico,129.77,70.78,58.99,45.46
SHP-00688,2026-06-16 13:00:00,HUB-BH,Sul,R-BH-GO,RotaSul,D+1,B2C,16.46,232.5,2026-06-17 19:00:00,2026-06-17 14:55:58.145548158,-4.07,No prazo,68.95,54.0,14.95,21.68
SHP-00689,2026-07-06 11:00:00,HUB-BH,Centro-Oeste,R-BH-GO,Atlas Express,Econômico,B2C,5.5,574.2,2026-07-10 11:00:00,2026-07-10 22:23:15.051643054,11.39,Atraso crítico,79.58,62.17,17.41,21.88
SHP-00690,2026-07-20 17:00:00,HUB-SP,Sudeste,R-RJ-NE,ViaCargo,D+2,SMB,19.67,738.2,2026-07-22 23:00:00,2026-07-22 15:00:00.000000000,-8.0,No prazo,98.96,59.04,39.92,40.34
SHP-00691,2026-07-05 13:00:00,HUB-RJ,Centro-Oeste,R-BH-GO,RotaSul,D+1,B2C,3.11,741.7,2026-07-06 19:00:00,2026-07-06 17:56:10.110302905,-1.06,No prazo,73.06,39.21,33.85,46.33
SHP-00692,2026-07-30 00:00:00,HUB-SP,Centro-Oeste,R-SP-RJ,ViaCargo,D+1,SMB,7.61,1014.1,2026-07-31 06:00:00,2026-07-30 22:00:00.000000000,-8.0,No prazo,99.9,76.46,23.44,23.46
SHP-00693,2026-07-02 18:00:00,HUB-GO,Sul,R-BH-GO,Atlas Express,D+1,B2C,10.16,220.0,2026-07-04 00:00:00,2026-07-03 21:43:16.490619413,-2.28,No prazo,56.0,34.29,21.71,38.77
SHP-00694,2026-06-23 23:00:00,HUB-BH,Centro-Oeste,R-SP-RJ,ViaCargo,D+2,B2C,13.12,1368.7,2026-06-26 05:00:00,2026-06-25 21:42:03.477083637,-7.3,No prazo,134.1,68.85,65.25,48.66
SHP-00695,2026-07-26 05:00:00,HUB-RJ,Sul,R-BH-GO,RotaSul,D+2,B2C,8.82,111.1,2026-07-28 11:00:00,2026-07-28 03:00:00.000000000,-8.0,No prazo,37.08,18.99,18.09,48.79
SHP-00696,2026-07-07 03:00:00,HUB-BH,Sudeste,R-RJ-NE,Nexo Log,D+2,SMB,0.6,444.5,2026-07-09 09:00:00,2026-07-09 22:08:04.176811300,13.13,Atraso crítico,59.02,46.59,12.43,21.06
SHP-00697,2026-06-18 19:00:00,HUB-GO,Sudeste,R-PR-CO,ViaCargo,D+1,SMB,14.27,1457.1,2026-06-20 01:00:00,2026-06-20 01:30:28.246248923,0.51,Atraso leve,138.2,81.24,56.96,41.22
SHP-00698,2026-06-03 21:00:00,HUB-GO,Sul,R-SP-PR,RotaSul,D+2,B2C,8.49,939.0,2026-06-06 03:00:00,2026-06-06 03:29:20.581228403,0.49,Atraso leve,93.4,75.86,17.54,18.78
SHP-00699,2026-07-21 01:00:00,HUB-RJ,Sul,R-SP-PR,Nexo Log,D+2,B2C,9.26,623.9,2026-07-23 07:00:00,2026-07-24 00:36:12.180791898,17.6,Atraso crítico,81.33,44.79,36.54,44.93
SHP-00700,2026-07-14 14:00:00,HUB-PR,Sudeste,R-RJ-NE,ViaCargo,D+2,B2C,9.12,533.4,2026-07-16 20:00:00,2026-07-16 20:46:11.657665686,0.77,Atraso leve,78.52,53.22,25.3,32.22
SHP-00701,2026-07-01 17:00:00,HUB-SP,Centro-Oeste,R-RJ-NE,ViaCargo,D+1,SMB,9.89,1067.4,2026-07-02 23:00:00,2026-07-02 23:10:08.360583142,0.17,Atraso leve,103.83,63.24,40.59,39.09
SHP-00702,2026-06-10 17:00:00,HUB-GO,Centro-Oeste,R-SP-RJ,RotaSul,D+2,B2C,18.96,281.2,2026-06-12 23:00:00,2026-06-12 19:27:41.729162247,-3.54,No prazo,72.63,43.21,29.42,40.51
SHP-00703,2026-06-25 02:00:00,HUB-BH,Sudeste,R-SP-BH,Atlas Express,D+2,B2C,23.26,1058.3,2026-06-27 08:00:00,2026-06-27 13:36:26.365581264,5.61,Atraso leve,139.82,90.4,49.42,35.35
SHP-00704,2026-06-08 15:00:00,HUB-SP,Centro-Oeste,R-RJ-NE,ViaCargo,D+2,Enterprise,14.96,1195.3,2026-06-10 21:00:00,2026-06-10 21:55:20.895383097,0.92,Atraso leve,120.51,83.18,37.33,30.98
SHP-00705,2026-06-17 10:00:00,HUB-RJ,Sudeste,R-SP-PR,Atlas Express,D+1,B2C,23.6,1434.8,2026-06-18 16:00:00,2026-06-18 08:00:00.000000000,-8.0,No prazo,155.32,126.86,28.46,18.32
SHP-00706,2026-07-09 10:00:00,HUB-SP,Centro-Oeste,R-RJ-NE,Atlas Express,D+2,B2C,10.14,334.9,2026-07-11 16:00:00,2026-07-11 08:00:00.000000000,-8.0,No prazo,75.52,61.81,13.71,18.15
SHP-00707,2026-06-29 03:00:00,HUB-SP,Sul,R-SP-PR,ViaCargo,D+1,B2C,8.01,355.8,2026-06-30 09:00:00,2026-06-30 14:45:02.713549549,5.75,Atraso leve,51.59,28.58,23.01,44.6
SHP-00708,2026-06-15 06:00:00,HUB-BH,Sul,R-SP-PR,RotaSul,D+1,B2C,12.52,83.8,2026-06-16 12:00:00,2026-06-16 06:43:56.033998603,-5.27,No prazo,58.61,39.36,19.25,32.84
SHP-00709,2026-06-20 10:00:00,HUB-SP,Sudeste,R-SP-PR,RotaSul,D+1,B2C,0.82,535.3,2026-06-21 16:00:00,2026-06-22 04:30:53.000440562,12.51,Atraso crítico,61.94,32.02,29.92,48.3
SHP-00710,2026-07-01 06:00:00,HUB-GO,Centro-Oeste,R-SP-RJ,ViaCargo,D+1,B2C,22.98,689.6,2026-07-02 12:00:00,2026-07-02 13:22:58.140036383,1.38,Atraso leve,102.19,70.2,31.99,31.3
SHP-00711,2026-06-29 17:00:00,HUB-PR,Sudeste,R-SP-BH,Atlas Express,Same Day,B2C,3.15,1483.2,2026-06-30 05:00:00,2026-06-29 21:00:00.000000000,-8.0,No prazo,101.9,69.77,32.13,31.53
SHP-00712,2026-06-10 12:00:00,HUB-PR,Nordeste,R-RJ-NE,RotaSul,D+2,B2C,11.57,1310.1,2026-06-12 18:00:00,2026-06-12 14:27:17.791341835,-3.55,No prazo,126.67,95.62,31.05,24.51
SHP-00713,2026-06-27 10:00:00,HUB-BH,Centro-Oeste,R-RJ-NE,RotaSul,D+2,B2C,18.04,1418.9,2026-06-29 16:00:00,2026-06-29 15:02:17.466673047,-0.96,No prazo,135.06,94.83,40.23,29.79
SHP-00714,2026-07-15 15:00:00,HUB-PR,Centro-Oeste,R-SP-RJ,RotaSul,D+2,B2C,12.31,544.2,2026-07-17 21:00:00,2026-07-18 03:12:00.684380952,6.2,Atraso leve,71.54,40.68,30.86,43.14
SHP-00715,2026-06-04 04:00:00,HUB-BH,Centro-Oeste,R-PR-CO,ViaCargo,D+1,B2C,16.79,1035.7,2026-06-05 10:00:00,2026-06-05 06:06:25.184422348,-3.89,No prazo,120.52,94.96,25.56,21.21
SHP-00716,2026-07-05 16:00:00,HUB-PR,Nordeste,R-SP-BH,RotaSul,D+1,B2C,13.26,960.6,2026-07-06 22:00:00,2026-07-06 14:00:00.000000000,-8.0,No prazo,101.58,75.49,26.09,25.68
SHP-00717,2026-07-29 19:00:00,HUB-GO,Centro-Oeste,R-RJ-NE,Nexo Log,Econômico,B2C,3.04,1016.7,2026-08-02 19:00:00,2026-08-02 17:30:23.812043673,-1.49,No prazo,93.61,60.12,33.49,35.78
SHP-00718,2026-07-29 06:00:00,HUB-GO,Sul,R-SP-BH,RotaSul,D+1,B2C,4.38,928.6,2026-07-30 12:00:00,2026-07-30 07:17:23.957031156,-4.71,No prazo,83.3,42.7,40.6,48.74
SHP-00719,2026-07-22 08:00:00,HUB-GO,Centro-Oeste,R-SP-BH,Nexo Log,D+2,SMB,8.81,409.3,2026-07-24 14:00:00,2026-07-24 14:41:28.958417411,0.69,Atraso leve,77.02,51.67,25.35,32.91
SHP-00720,2026-07-17 16:00:00,HUB-PR,Sudeste,R-RJ-NE,Nexo Log,D+1,B2C,23.26,1545.4,2026-07-18 22:00:00,2026-07-19 04:18:17.439941800,6.3,Atraso leve,150.05,111.13,38.92,25.94
SHP-00721,2026-07-19 08:00:00,HUB-BH,Sudeste,R-SP-RJ,ViaCargo,Same Day,B2C,6.33,1452.5,2026-07-19 20:00:00,2026-07-21 06:15:39.702011596,34.26,Atraso crítico,118.89,89.28,29.61,24.91
SHP-00722,2026-06-08 22:00:00,HUB-PR,Sul,R-BH-GO,Nexo Log,Econômico,SMB,21.66,963.9,2026-06-12 22:00:00,2026-06-13 08:05:01.429746235,10.08,Atraso crítico,121.38,95.0,26.38,21.73
SHP-00723,2026-06-08 09:00:00,HUB-BH,Centro-Oeste,R-SP-RJ,Nexo Log,Same Day,B2C,23.44,23.7,2026-06-08 21:00:00,2026-06-09 05:29:07.605814559,8.49,Atraso crítico,77.8,43.78,34.02,43.73
SHP-00724,2026-06-05 16:00:00,HUB-SP,Sudeste,R-BH-GO,Nexo Log,Same Day,B2C,23.68,1567.9,2026-06-06 04:00:00,2026-06-07 04:02:44.244624499,24.05,Atraso crítico,153.67,98.98,54.69,35.59
SHP-00725,2026-07-30 06:00:00,HUB-PR,Sudeste,R-PR-CO,RotaSul,Same Day,SMB,3.15,278.3,2026-07-30 18:00:00,2026-07-31 09:43:04.458235456,15.72,Atraso crítico,50.93,26.23,24.7,48.5
SHP-00726,2026-06-13 20:00:00,HUB-PR,Sudeste,R-SP-RJ,Atlas Express,Econômico,B2C,2.23,382.8,2026-06-17 20:00:00,2026-06-17 20:51:37.082267204,0.86,Atraso leve,63.34,51.13,12.21,19.28
SHP-00727,2026-06-26 05:00:00,HUB-GO,Nordeste,R-BH-GO,RotaSul,D+1,B2C,8.99,695.6,2026-06-27 11:00:00,2026-06-27 03:00:00.000000000,-8.0,No prazo,72.45,44.21,28.24,38.98
SHP-00728,2026-06-14 12:00:00,HUB-BH,Sul,R-SP-BH,Atlas Express,D+2,B2C,0.49,448.2,2026-06-16 18:00:00,2026-06-17 04:44:47.970708191,10.75,Atraso crítico,41.14,25.02,16.12,39.18
SHP-00729,2026-07-02 13:00:00,HUB-SP,Centro-Oeste,R-PR-CO,Atlas Express,D+1,B2C,5.37,496.2,2026-07-03 19:00:00,2026-07-03 11:29:54.744780683,-7.5,No prazo,64.73,48.6,16.13,24.92
SHP-00730,2026-07-11 04:00:00,HUB-SP,Sul,R-SP-PR,ViaCargo,Econômico,SMB,19.46,1344.6,2026-07-15 04:00:00,2026-07-16 00:44:51.175407007,20.75,Atraso crítico,144.79,87.72,57.07,39.42
SHP-00731,2026-06-14 00:00:00,HUB-GO,Sul,R-SP-BH,RotaSul,D+1,B2C,13.86,1341.6,2026-06-15 06:00:00,2026-06-15 04:48:18.682974113,-1.19,No prazo,133.34,94.66,38.68,29.01
SHP-00732,2026-06-30 00:00:00,HUB-RJ,Nordeste,R-SP-RJ,Atlas Express,D+1,B2C,8.28,420.9,2026-07-01 06:00:00,2026-07-01 05:43:48.026048700,-0.27,No prazo,67.18,33.67,33.51,49.88
SHP-00733,2026-07-28 11:00:00,HUB-SP,Sul,R-BH-GO,RotaSul,D+2,SMB,23.0,941.3,2026-07-30 17:00:00,2026-07-30 13:52:12.458441562,-3.13,No prazo,126.44,83.54,42.9,33.93
SHP-00734,2026-06-10 02:00:00,HUB-PR,Nordeste,R-SP-PR,Atlas Express,D+1,B2C,15.71,647.7,2026-06-11 08:00:00,2026-06-12 03:23:57.764024426,19.4,Atraso crítico,79.65,64.11,15.54,19.51
SHP-00735,2026-07-29 17:00:00,HUB-GO,Sul,R-PR-CO,ViaCargo,D+1,B2C,7.45,729.1,2026-07-30 23:00:00,2026-07-30 21:45:34.070464252,-1.24,No prazo,84.89,44.52,40.37,47.56
SHP-00736,2026-07-22 07:00:00,HUB-SP,Sul,R-BH-GO,Atlas Express,D+2,B2C,17.13,262.6,2026-07-24 13:00:00,2026-07-24 17:30:09.507373094,4.5,Atraso leve,71.54,51.68,19.86,27.76
SHP-00737,2026-07-18 18:00:00,HUB-SP,Sul,R-PR-CO,RotaSul,D+2,B2C,17.53,967.4,2026-07-21 00:00:00,2026-07-20 16:00:00.000000000,-8.0,No prazo,114.48,83.55,30.93,27.02
SHP-00738,2026-07-17 01:00:00,HUB-PR,Sul,R-SP-RJ,ViaCargo,Econômico,B2C,22.92,321.0,2026-07-21 01:00:00,2026-07-20 17:00:33.593986072,-7.99,No prazo,79.34,53.9,25.44,32.06
SHP-00739,2026-06-26 18:00:00,HUB-SP,Sul,R-RJ-NE,RotaSul,Econômico,SMB,4.88,862.3,2026-06-30 18:00:00,2026-07-01 02:03:57.121763489,8.07,Atraso crítico,71.25,46.4,24.85,34.88
SHP-00740,2026-07-14 07:00:00,HUB-RJ,Sudeste,R-PR-CO,Atlas Express,D+2,B2C,2.95,1557.3,2026-07-16 13:00:00,2026-07-16 12:55:46.561085460,-0.07,No prazo,128.31,75.77,52.54,40.95
SHP-00741,2026-06-24 08:00:00,HUB-RJ,Sudeste,R-RJ-NE,Atlas Express,D+1,B2C,6.4,530.0,2026-06-25 14:00:00,2026-06-25 12:15:37.146516483,-1.74,No prazo,59.39,41.81,17.58,29.6
SHP-00742,2026-06-25 10:00:00,HUB-BH,Sul,R-SP-RJ,ViaCargo,D+2,B2C,22.95,222.1,2026-06-27 16:00:00,2026-06-27 12:23:47.609303111,-3.6,No prazo,91.92,66.15,25.77,28.04
SHP-00743,2026-06-22 03:00:00,HUB-BH,Nordeste,R-SP-PR,ViaCargo,Same Day,B2C,9.78,876.9,2026-06-22 15:00:00,2026-06-23 07:55:21.950233698,16.92,Atraso crítico,81.81,44.1,37.71,46.09
SHP-00744,2026-07-07 15:00:00,HUB-PR,Nordeste,R-PR-CO,Nexo Log,D+2,B2C,19.6,123.2,2026-07-09 21:00:00,2026-07-09 23:56:42.622946733,2.95,Atraso leve,75.29,54.46,20.83,27.67
SHP-00745,2026-06-16 09:00:00,HUB-SP,Centro-Oeste,R-SP-BH,ViaCargo,D+1,Enterprise,15.89,181.5,2026-06-17 15:00:00,2026-06-17 21:28:17.891098666,6.47,Atraso leve,54.85,32.28,22.57,41.15
SHP-00746,2026-06-09 09:00:00,HUB-RJ,Nordeste,R-SP-RJ,Atlas Express,D+1,B2C,9.1,975.3,2026-06-10 15:00:00,2026-06-10 17:02:28.107557069,2.04,Atraso leve,104.47,63.1,41.37,39.6
SHP-00747,2026-06-23 17:00:00,HUB-SP,Sul,R-PR-CO,RotaSul,D+2,SMB,19.72,752.7,2026-06-25 23:00:00,2026-06-26 04:29:41.872975888,5.49,Atraso leve,117.54,91.55,25.99,22.11
SHP-00748,2026-07-13 11:00:00,HUB-BH,Centro-Oeste,R-BH-GO,Nexo Log,D+2,Enterprise,20.51,983.2,2026-07-15 17:00:00,2026-07-15 10:35:20.892764463,-6.41,No prazo,120.49,59.84,60.65,50.34
SHP-00749,2026-07-25 01:00:00,HUB-PR,Nordeste,R-RJ-NE,RotaSul,Same Day,B2C,13.21,50.5,2026-07-25 13:00:00,2026-07-25 22:20:26.448503327,9.34,Atraso crítico,55.94,27.89,28.05,50.14
SHP-00750,2026-07-20 20:00:00,HUB-RJ,Sul,R-RJ-NE,ViaCargo,Econômico,B2C,22.06,48.4,2026-07-24 20:00:00,2026-07-24 21:23:37.548871383,1.39,Atraso leve,64.55,46.57,17.98,27.85
SHP-00751,2026-06-22 15:00:00,HUB-BH,Centro-Oeste,R-BH-GO,Atlas Express,D+2,SMB,2.24,265.8,2026-06-24 21:00:00,2026-06-25 01:54:12.073323629,4.9,Atraso leve,36.2,28.85,7.35,20.3
SHP-00752,2026-07-14 08:00:00,HUB-BH,Nordeste,R-SP-BH,Atlas Express,Same Day,Enterprise,8.97,438.3,2026-07-14 20:00:00,2026-07-14 23:32:58.750412874,3.55,Atraso leve,75.87,40.14,35.73,47.09
SHP-00753,2026-07-09 17:00:00,HUB-PR,Nordeste,R-RJ-NE,RotaSul,Same Day,B2C,11.06,1060.6,2026-07-10 05:00:00,2026-07-10 03:16:34.349146325,-1.72,No prazo,115.32,74.06,41.26,35.78
SHP-00754,2026-07-09 20:00:00,HUB-PR,Nordeste,R-RJ-NE,Atlas Express,Same Day,B2C,9.59,628.1,2026-07-10 08:00:00,2026-07-11 08:22:10.283050424,24.37,Atraso crítico,73.77,45.51,28.26,38.31
SHP-00755,2026-07-06 06:00:00,HUB-SP,Nordeste,R-SP-BH,Atlas Express,Econômico,SMB,7.98,90.3,2026-07-10 06:00:00,2026-07-10 03:50:30.614476544,-2.16,No prazo,35.05,21.51,13.54,38.63
SHP-00756,2026-06-28 18:00:00,HUB-GO,Sul,R-SP-RJ,RotaSul,D+1,B2C,6.79,690.8,2026-06-30 00:00:00,2026-06-30 18:00:53.220380826,18.01,Atraso crítico,70.18,54.82,15.36,21.89
SHP-00757,2026-07-05 00:00:00,HUB-SP,Centro-Oeste,R-SP-PR,ViaCargo,Econômico,B2C,3.35,1444.5,2026-07-09 00:00:00,2026-07-09 10:45:14.160228183,10.75,Atraso crítico,113.48,72.01,41.47,36.54
SHP-00758,2026-06-30 13:00:00,HUB-RJ,Centro-Oeste,R-SP-RJ,RotaSul,D+2,B2C,6.49,221.2,2026-07-02 19:00:00,2026-07-03 10:41:47.480755216,15.7,Atraso crítico,39.42,21.03,18.39,46.65
SHP-00759,2026-06-08 06:00:00,HUB-GO,Centro-Oeste,R-SP-PR,RotaSul,D+1,SMB,6.77,1054.6,2026-06-09 12:00:00,2026-06-09 15:38:16.757990140,3.64,Atraso leve,96.85,71.84,25.01,25.82
SHP-00760,2026-06-09 17:00:00,HUB-SP,Nordeste,R-SP-RJ,Atlas Express,D+1,B2C,18.85,1463.4,2026-06-10 23:00:00,2026-06-10 16:04:42.699771451,-6.92,No prazo,153.44,89.21,64.23,41.86
SHP-00761,2026-06-05 12:00:00,HUB-PR,Sudeste,R-RJ-NE,Atlas Express,D+2,Enterprise,22.98,689.9,2026-06-07 18:00:00,2026-06-07 20:27:44.287197031,2.46,Atraso leve,104.37,62.74,41.63,39.89
SHP-00762,2026-06-06 00:00:00,HUB-SP,Sudeste,R-BH-GO,ViaCargo,Same Day,B2C,13.28,218.7,2026-06-06 12:00:00,2026-06-06 15:23:55.904602530,3.4,Atraso leve,52.12,28.99,23.13,44.38
SHP-00763,2026-06-09 05:00:00,HUB-GO,Nordeste,R-SP-BH,ViaCargo,D+2,B2C,9.48,521.3,2026-06-11 11:00:00,2026-06-11 18:39:23.957456094,7.66,Atraso leve,85.68,63.54,22.14,25.84
SHP-00764,2026-07-25 03:00:00,HUB-BH,Sudeste,R-RJ-NE,Nexo Log,D+1,B2C,0.53,1535.6,2026-07-26 09:00:00,2026-07-27 16:19:17.841176150,31.32,Atraso crítico,113.85,77.45,36.4,31.97
SHP-00765,2026-06-10 20:00:00,HUB-RJ,Nordeste,R-BH-GO,RotaSul,D+2,B2C,21.09,746.4,2026-06-13 02:00:00,2026-06-12 19:19:13.335698519,-6.68,No prazo,97.53,50.32,47.21,48.41
SHP-00766,2026-06-13 14:00:00,HUB-PR,Sul,R-SP-RJ,Atlas Express,D+2,B2C,23.83,271.0,2026-06-15 20:00:00,2026-06-15 13:04:45.924236156,-6.92,No prazo,89.16,70.96,18.2,20.41
SHP-00767,2026-07-15 06:00:00,HUB-GO,Sudeste,R-RJ-NE,RotaSul,D+1,SMB,2.33,582.0,2026-07-16 12:00:00,2026-07-16 14:27:17.993266106,2.45,Atraso leve,56.03,44.35,11.68,20.85
SHP-00768,2026-06-27 07:00:00,HUB-SP,Centro-Oeste,R-RJ-NE,Atlas Express,D+2,B2C,15.76,1033.0,2026-06-29 13:00:00,2026-06-29 20:20:36.777963597,7.34,Atraso leve,110.0,70.48,39.52,35.93
SHP-00769,2026-07-09 13:00:00,HUB-SP,Centro-Oeste,R-SP-BH,Nexo Log,D+1,B2C,13.02,1173.9,2026-07-10 19:00:00,2026-07-10 18:31:14.323847055,-0.48,No prazo,123.47,64.03,59.44,48.14
SHP-00770,2026-07-28 14:00:00,HUB-SP,Centro-Oeste,R-RJ-NE,ViaCargo,D+2,B2C,22.88,20.5,2026-07-30 20:00:00,2026-07-30 18:13:54.505421694,-1.77,No prazo,63.91,34.59,29.32,45.88
SHP-00771,2026-06-21 14:00:00,HUB-RJ,Sul,R-SP-BH,ViaCargo,Econômico,Enterprise,9.42,841.4,2026-06-25 14:00:00,2026-06-25 13:46:32.582684806,-0.22,No prazo,90.17,51.7,38.47,42.66
SHP-00772,2026-06-28 21:00:00,HUB-GO,Sudeste,R-SP-BH,Nexo Log,D+2,B2C,18.5,480.3,2026-07-01 03:00:00,2026-07-01 08:50:37.470182917,5.84,Atraso leve,95.33,54.32,41.01,43.02
SHP-00773,2026-06-12 11:00:00,HUB-RJ,Nordeste,R-PR-CO,Atlas Express,Econômico,B2C,21.59,1193.9,2026-06-16 11:00:00,2026-06-16 14:23:27.337574519,3.39,Atraso leve,129.0,83.95,45.05,34.92
SHP-00774,2026-06-07 17:00:00,HUB-PR,Centro-Oeste,R-BH-GO,Atlas Express,D+2,B2C,10.76,859.1,2026-06-09 23:00:00,2026-06-10 13:58:31.215506264,14.98,Atraso crítico,100.09,80.86,19.23,19.21
SHP-00775,2026-06-03 02:00:00,HUB-PR,Centro-Oeste,R-BH-GO,RotaSul,D+2,B2C,16.82,1150.4,2026-06-05 08:00:00,2026-06-05 06:30:50.825577252,-1.49,No prazo,122.04,94.7,27.34,22.4
SHP-00776,2026-06-04 19:00:00,HUB-SP,Centro-Oeste,R-PR-CO,RotaSul,Same Day,SMB,11.2,279.5,2026-06-05 07:00:00,2026-06-05 14:48:12.965957008,7.8,Atraso leve,55.38,30.92,24.46,44.17
SHP-00777,2026-07-14 04:00:00,HUB-PR,Sudeste,R-SP-PR,ViaCargo,D+1,B2C,9.51,87.2,2026-07-15 10:00:00,2026-07-16 06:22:23.911340323,20.37,Atraso crítico,45.21,40.13,5.08,11.24
SHP-00778,2026-06-06 11:00:00,HUB-GO,Centro-Oeste,R-SP-PR,RotaSul,D+1,B2C,15.63,1562.2,2026-06-07 17:00:00,2026-06-07 15:08:33.313442519,-1.86,No prazo,143.39,83.71,59.68,41.62
SHP-00779,2026-06-18 06:00:00,HUB-RJ,Nordeste,R-SP-RJ,Nexo Log,Same Day,B2C,7.3,365.5,2026-06-18 18:00:00,2026-06-19 01:15:21.858670652,7.26,Atraso leve,65.05,51.56,13.49,20.74
SHP-00780,2026-07-11 12:00:00,HUB-GO,Nordeste,R-SP-BH,ViaCargo,Econômico,B2C,7.18,205.7,2026-07-15 12:00:00,2026-07-15 13:10:30.585715068,1.18,Atraso leve,49.95,29.0,20.95,41.94
SHP-00781,2026-07-10 21:00:00,HUB-BH,Nordeste,R-BH-GO,Atlas Express,Econômico,Enterprise,22.81,134.9,2026-07-14 21:00:00,2026-07-14 13:00:00.000000000,-8.0,No prazo,73.74,35.61,38.13,51.71
SHP-00782,2026-07-10 06:00:00,HUB-SP,Nordeste,R-RJ-NE,RotaSul,Same Day,B2C,6.35,1357.4,2026-07-10 18:00:00,2026-07-10 12:55:20.964644552,-5.08,No prazo,104.74,78.43,26.31,25.12
SHP-00783,2026-06-02 19:00:00,HUB-PR,Centro-Oeste,R-SP-RJ,RotaSul,Econômico,SMB,9.03,1450.6,2026-06-06 19:00:00,2026-06-06 11:00:00.000000000,-8.0,No prazo,131.47,99.37,32.1,24.42
SHP-00784,2026-06-27 14:00:00,HUB-PR,Centro-Oeste,R-BH-GO,RotaSul,D+1,SMB,14.48,1597.1,2026-06-28 20:00:00,2026-06-28 15:01:44.351266076,-4.97,No prazo,153.96,100.74,53.22,34.57
SHP-00785,2026-06-02 05:00:00,HUB-SP,Sudeste,R-PR-CO,RotaSul,D+2,B2C,21.54,1232.8,2026-06-04 11:00:00,2026-06-04 09:49:19.928581537,-1.18,No prazo,141.28,99.9,41.38,29.29
SHP-00786,2026-06-20 14:00:00,HUB-RJ,Centro-Oeste,R-SP-PR,Nexo Log,Econômico,B2C,17.48,1353.6,2026-06-24 14:00:00,2026-06-25 01:30:34.251222022,11.51,Atraso crítico,129.67,94.95,34.72,26.78
SHP-00787,2026-07-30 11:00:00,HUB-SP,Nordeste,R-SP-PR,Nexo Log,Same Day,B2C,1.36,1343.7,2026-07-30 23:00:00,2026-07-31 18:46:39.502242040,19.78,Atraso crítico,103.22,81.6,21.62,20.95
SHP-00788,2026-07-25 08:00:00,HUB-BH,Nordeste,R-RJ-NE,ViaCargo,Same Day,B2C,13.83,606.1,2026-07-25 20:00:00,2026-07-26 22:04:26.076990016,26.07,Atraso crítico,74.38,58.84,15.54,20.89
SHP-00789,2026-06-06 06:00:00,HUB-RJ,Sul,R-SP-BH,ViaCargo,Same Day,B2C,16.87,1314.4,2026-06-06 18:00:00,2026-06-06 16:11:52.456959051,-1.8,No prazo,123.9,81.72,42.18,34.04
SHP-00790,2026-06-20 06:00:00,HUB-PR,Nordeste,R-SP-BH,ViaCargo,D+2,Enterprise,3.59,888.4,2026-06-22 12:00:00,2026-06-22 19:31:10.538402458,7.52,Atraso leve,80.25,65.57,14.68,18.29
SHP-00791,2026-06-29 17:00:00,HUB-PR,Nordeste,R-SP-RJ,RotaSul,D+2,B2C,15.25,826.0,2026-07-01 23:00:00,2026-07-02 03:50:40.020052001,4.84,Atraso leve,113.21,61.03,52.18,46.09
